	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	A13	A4a	A4	50815_A	71474_A	45275_A	71448_A	71475_A	29923_A	71501_A	B18b	71441_B	B21	40228_B	44807_B	B1	71508_B	71509_B	71490_B	71510_B	71511_B	71514_B	71515_B	71516_B	B19	40229_B	71512_B	71517_B	71518_B	71513_B	71519_B	71520_B	71521_B	71522_B	71523_B	71367_B	71499_B	71524_B	71525_B	71368_B	71403_B	71526_B	71527_B	71528_B	71402_B	71491_B	29623_B	71420_B	71369_B	71500_B	71407_B	71408_B	71547_B	71506_B	C3	C3de	C3bb	C21ae	C3an	C3s	C3dk	C3cd	C3dm	71372_C	71371_C	71374_C	C3dn	71376_C	12353_C	C21	71394_C	71377_C	C3b	71442_C	71459_C	71460_C	71458_C	37807_C	71397_C	71431_C	71444_C	71392_C	2301_C	71375_C	71386_C	71387_C	71440_C	23653_C	71395_C	71445_C	71413_C	71391_C	71406_C	71443_C	11189_C	C1	71379_C	71393_C	71469_C	71411_C	71381_C	71382_C	49051_C	71380_C	25182_C	3031_C	71477_C	71543_C	20889_C	71373_C	71423_C	71422_C	71428_C	C3i	71404_C	71446_C	71426_C	71388_C	71432_C	23920_C	71436_C	71409_C	71430_C	71384_C	71437_C	7689_C	71414_C	71502_C	71486_C	71396_C	71412_C	71468_C	25087_C	20939_C	71435_C	71424_C	71439_C	71390_C	71539_C	25491_C	71505_C	C3n	71496_C	71389_C	71434_C	71465_C	71415_C	71450_C	71370_C	5436_C	71504_C	71489_C	71548_C	71503_C	44082_C	71529_C	71530_C	71451_C	71433_C	71410_C	3461_C	71452_C	71487_C	71454_C	71449_C	71544_C	71537_C	71400_C	71495_C	71457_C	71461_C	71455_C	71533_C	C1c	71462_C	71470_C	45080_C	71484_C	71485_C	71538_C	22650_C	71545_C	71463_C	71478_C	71534_C	71481_C	71479_C	71438_C	71456_C	71492_C	71542_C	44826_C	71464_C	71416_C	71401_C	71540_C	71480_C	71476_C	71493_C	71497_C	71494_C	71532_C	71398_C	71531_C	71541_C	23413_C	71453_C	C3.7	71466_C	71482_C	71488_C	71405_C	71467_C	71549_C	71425_C	71498_C	71383_C	C3ad	71546_C	71472_C	19660_C	1813_C	71483_C	892_C	71421_C	9930_C	71419_C	71447_C	71417_C	22245_C	71473_C	10133_C	71535_C	71429_C	71378_C	71385_C	71418_C	71471_F	71536_G
48024	CBC_199	1.2801722392451709	1.0295141935396785	0.024695274219456557	1.0294939459795094	0.024688525032733555	2.0247560168999637e-05	6.749186722999879e-06	0.0	0.0	1.0	0.00010798698756799806	0	0	0.05266390399956805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31769771742505026	0.19670504704183145	0.0948058258979793	0.10283060891162615	0.04715656763360015	0.03713402534994533	0.03438710635368438	0.03378642873533739	0.08283276865137751	0.018236302525545672	0.005473590432352901	0.012047298300554784	0	0	0	0	0	0.006384730639957885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004704183145930916	0	0	0.005817798955225896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47877	CBC_052	1.3883904479222882	1.0449608742579601	0.028467350242849434	1.0449608742579601	0.028467350242849434	0.0	0.0	0.0	0.0	1.0	0.00013491635186184566	0	0	0.03404108202914193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1943132757690232	0.11938410685375067	0.04408391797085807	0.04948900431732326	0.02271654074473826	0.017749932541824068	0.016754924446842956	0.1581472611980572	0.33726558283864005	0.008204600647598488	0.005826699946033459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006054371289800324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007538451160280626	0	0	0.006138694009713977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063326362655153805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47879	CBC_054	1.4315846573533226	1.0363283307521167	0.032216727855913084	1.0359431136547668	0.03219314313566717	0.0003852170973498636	2.3584720245910015e-05	0.0	0.0	1.0	0.00011792360122955008	0	0	0.04987382174668438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32579932547700097	0.21269486875103183	0.10635922673563887	0.08506222435358213	0.06104511756983043	0.04148552291255572	0.03360822635042177	0.032546913939355826	0.05152475216389808	0.018631928994268913	0.010487338936014654	0.005235807894592024	0	0.007885158135549249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007633587786259542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47929	CBC_104	1.4327619924076844	1.048041527665938	0.034381111238927876	1.048041527665938	0.034381111238927876	0.0	0.0	0.0	0.0	1.0	0.00024444955711492005	0	0	0.0430806395950765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20794029679052112	0.1064937305878293	0.04293684573795008	0.05022719429425975	0.01787357644081445	0.012452548027148281	0.014336247555504429	0.1541613942252387	0.35049752674565743	0.009044633613252043	0.005651098585068446	0.005953065685033935	0	0.005147820085125964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006729552513516622	0.004975267456574255	0	0.0055792016565052345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47921	CBC_096	1.438610306161018	1.0323484943933476	0.04033324933854101	1.0321910041577422	0.04031750031498047	0.00015749023560539247	1.5749023560539246e-05	0.0	0.0	1.0	0.0002677334005291672	0	0	0.0618779135693587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2859865188358322	0.1741999496031246	0.09854164041829407	0.07986329847549452	0.03847486455839738	0.031687035403804964	0.04165616731762631	0.044884717147536855	0.14282789467053042	0.014898576288270127	0.01483558019402797	0.005071185586493637	0	0.01110306161018017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006346856494897316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00439397757339045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00522867582209903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47881	CBC_056	1.373018402904658	1.041797218183656	0.03134791363774189	1.041797218183656	0.03134791363774189	0.0	0.0	0.0	0.0	1.0	0.00013994604302563346	0	0	0.04731731210300029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23220158450019826	0.15364520568180934	0.07361939341165129	0.0662178026916289	0.03997014484415453	0.03178330132715498	0.02598331532175928	0.11356621391530154	0.20908716306046446	0.014010153862899527	0.006320896276657778	0.0051469044712760745	0	0.004921435846401443	0	0	0	0	0	0	0	0	0	0	0.006017679850102238	0	0	0	0	0	0	0	0	0	0	0	0.005465670458167795	0	0	0	0	0	0	0	0.005434571337495433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006608563142877135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47848	CBC_023	1.2285553822898556	1.0212160862265718	0.02433486882591577	1.0211264660369355	0.02432291946729759	8.962018963632127e-05	1.194935861817617e-05	0.0	0.0	1.0	0.00011351890687267362	0	0	0.07449827630501932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3085981609937087	0.19571257012779839	0.10054190341333429	0.09387416130439198	0.0503426478583762	0.03998852861572655	0.035083316902965234	0.03329091311023881	0.06806952136844055	0.023092135529625447	0.005705818740179121	0.01241538360428504	0	0.004935085109306758	0	0	0	0.005783489571197266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006835033129596769	0	0	0.0056341225884700636	0	0	0	0	0	0	0	0	0.0056341225884700636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004463085443888799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47846	CBC_021	1.2301956631994804	1.0417545327009945	0.01854010398592957	1.0417308051642984	0.018537138043842556	2.372753669611847e-05	2.965942087014809e-06	0.0	0.0	1.0	4.745507339223694e-05	0	0	0.0514531633255329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3118836401600422	0.2033034662965171	0.1195274661066968	0.07806359573022977	0.061389069317032516	0.04387221535112305	0.03776237465187255	0.04627462844160505	0.04111982109437331	0.01607244016953325	0.009247807427312174	0.014183135060104816	0	0	0	0.005350559524974715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00605052185751021	0	0	0	0	0	0	0	0	0	0	0	0.005899258811072455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47903	CBC_078	1.298707168383435	1.0295143998318268	0.02970359470254362	1.0295143998318268	0.02970359470254362	0.0	0.0	0.0	0.0	1.0	0.00021021652301870928	0	0	0.07326045827202018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.204330460374185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2875131385326887	0.16977086398990962	0.10004204330460374	0.061151986546142525	0.057378599957956695	0.04477611940298507	0.03241538784948497	0.02261929787681312	0.14503889005675846	0.008723985705276435	0.0077990330039941136	0.010227033844860206	0	0	0	0	0	0	0	0	0.009785579146520916	0.008766029009880176	0.006747950388900568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010321631280218626	0	0	0	0	0.005991170906033214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01088921589236914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47914	CBC_089	1.8647767098095007	1.0258163017453763	0.054616745896804195	1.0258163017453763	0.054616745896804195	0.0	0.0	0.0	0.0	1.0	0.0006592872757555779	0	0	0.0837294840209584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3469586036989486	0.21034734029633229	0.10666574135119192	0.0979562094451577	0.05350636732711059	0.03480342829383393	0.02880044415142788	0.015371803324195844	0.021860578090842846	0.01832124639994448	0.012491758909053055	0.00895242721815469	0	0	0	0	0	0.005413095527256324	0	0	0.009542315833304418	0.008501335924216662	0.007737950657552309	0.006176480793920677	0	0	0	0	0	0	0	0	0.006592872757555779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47947	CBC_122	1.3548973373240816	1.0326466633785782	0.030119790012769494	1.03254531819011	0.03011303366687161	0.00010134518846826882	6.756345897884588e-06	0.0	0.0	1.0	0.00013512691795769177	0	0	0.08862298914255215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27762500928997563	0.19408279226263267	0.08063023194535468	0.07958975467708045	0.03881520718334696	0.02861312487754123	0.026937551094865852	0.04584856326304482	0.1392347762636056	0.016715199751366473	0.01107365092663284	0.008013026234891122	0	0.008587315636211311	0	0	0	0.008046807964380544	0	0	0	0	0	0	0	0	0	0.009080528886756886	0	0	0	0.00918863042112304	0	0	0	0	0	0	0	0	0	0	0	0.005688843246018823	0	0.005398320372409786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006830665702761318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47861	CBC_036	1.441939908387464	1.0342123651044228	0.039724644807329006	1.0342123651044228	0.039724644807329006	0.0	0.0	0.0	0.0	1.0	0.00024585285059910457	0	0	0.06865764343572889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22913485675836548	0.10891281281540333	0.0777671385316115	0.05622266504490049	0.03717553893532776	0.02923060997386196	0.020599880955461815	0.09955746486892161	0.2519862322403664	0.01041639709117259	0.00848839315752698	0.006650966589891566	0.020755156440050722	0	0	0	0	0	0	0.00546052120804327	0.006573328847597112	0.00782847234802412	0.008462513910095495	0.008100204446054709	0	0	0	0	0	0	0	0	0.006676845837323051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47918	CBC_093	1.4298642827485988	1.0424019099024289	0.030705055013493875	1.0424019099024289	0.030705055013493875	0.0	0.0	0.0	0.0	1.0	0.00011677392567988374	0	0	0.07982795308283164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3432634419763338	0.22741073282125804	0.08963047539962632	0.08581586049408345	0.05273640232509861	0.04201266348349595	0.03700435955989205	0.01681544529790326	0.01587476645214864	0.02042246211334856	0.014265881253892464	0.01184606601619265	0	0.012125025949761262	0.005254826655594768	0	0	0	0.009607899107328212	0	0	0	0	0	0.006623676562175628	0	0	0	0	0	0	0	0	0	0.009290014531866307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48060	CBC_236	1.3757723261788446	1.031563229337519	0.02929401597855417	1.0315455929642627	0.02928813718746877	1.7636373256203593e-05	5.878791085401198e-06	0.0	0.0	1.0	0.00011757582170802396	0	0	0.05940518391797911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37790632734284524	0.15230771944057425	0.07168009970429681	0.062138821772690665	0.05490202994656179	0.03301529073561313	0.026331105271511966	0.05638348530008289	0.06554852060222335	0.012686431162295786	0.009135641346713462	0.00731321611023909	0	0.007019276555969031	0.012139703591353475	0.006648912717588755	0	0	0.022833224575698252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005884669876486599	0	0	0	0.005226245274921665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01089927867233382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47969	CBC_144	1.5328140536957242	1.0422605236990388	0.039816042426251246	1.0422605236990388	0.039816042426251246	0.0	0.0	0.0	0.0	1.0	0.000580046403712297	0	0	0.03476135233675837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35867583692409677	0.20939675174013922	0.09811070599933709	0.07333443818362612	0.04582366589327146	0.026267815710971164	0.02092310241962214	0.07582035134239311	0	0.012388133907855486	0	0.004350348027842227	0.05688597944978455	0.004391779913821677	0	0	0	0	0	0.013631090487238979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47851	CBC_026	1.6245617653124356	1.0565359573402469	0.041216156497657835	1.0565359573402469	0.041216156497657835	0.0	0.0	0.0	0.0	1.0	0.00020622808826562179	0	0	0.04254190849365112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35578764399139734	0.11033202722210765	0.05329523023892997	0.03877088059393689	0.030816368617977197	0.019989393984032055	0.012933447249801137	0.17517603040391244	0	0	0	0	0.15562855375187815	0	0	0.004728515452376042	0	0	0	0.01856052794390596	0	0	0	0	0	0	0	0	0.017455734613911558	0	0	0	0	0	0	0.006525645935833603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47866	CBC_041	1.729133068128875	1.050550120058775	0.042092248145360715	1.050550120058775	0.042092248145360715	0.0	0.0	0.0	0.0	1.0	0.0002867075224886213	0	0	0.06786008672902555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4681933842239186	0.07904168010608179	0.0395477188832742	0.03884886929720818	0.023366663082822637	0.014801275848475074	0.010160197828190517	0.20865139949109415	0	0.005787908110239042	0	0	0.049528724509909326	0	0.021073002902913664	0	0	0	0	0.013726122639142744	0	0	0	0	0	0	0.0070064150808156825	0	0	0	0	0	0	0	0	0.007131849621904455	0	0	0	0.005787908110239042	0.007346880263770921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
